Time (s),Laps (#),Speed (m/s),Gear (#),Brake (%),Throttle (%),SteeringAngle (rad)
1594.216642251641,14,11.94373607635498,1,0.0,1.0,-0.5385160446166992
1594.2499755849742,14,12.142621994018555,1,0.0,1.0,-0.5261861085891724
1594.2833089183075,14,12.316869735717773,1,0.0,1.0,-0.4971715807914734
1594.3166422516408,14,12.468944549560547,1,0.0,1.0,-0.45195692777633667
1594.3499755849741,14,12.605585098266602,1,0.0,1.0,-0.39658594131469727
1594.3666422516408,14,12.669000625610352,1,0.0,1.0,-0.36442625522613525
1594.399975584974,14,12.786446571350098,1,0.0,1.0,-0.3112296760082245
1594.4333089183074,14,12.891012191772461,1,0.0,1.0,-0.2689124643802643
1594.4666422516407,14,12.987215995788574,1,0.0,1.0,-0.24134570360183716
1594.499975584974,14,13.072927474975586,1,0.0,1.0,-0.23457463085651398
1594.5333089183073,14,13.142995834350586,1,0.0,1.0,-0.24134571850299835
1594.5666422516406,14,13.202068328857422,1,0.0,1.0,-0.26044952869415283
1594.5833089183072,14,13.229039192199707,1,0.0,1.0,-0.2720556855201721
1594.6166422516405,14,13.278188705444336,1,0.0,1.0,-0.29672136902809143
1594.6666422516405,14,13.339144706726074,1,0.0,1.0,-0.3247707486152649
1594.7166422516405,14,13.391728401184082,1,0.0,1.0,-0.33226659893989563
1594.7499755849738,14,13.423599243164062,1,0.0,1.0,-0.33226659893989563
1594.783308918307,14,13.447606086730957,1,0.0,1.0,-0.3312995731830597
1594.8166422516404,14,13.457298278808594,1,0.0,1.0,-0.3288811147212982
1594.833308918307,14,13.475462913513184,1,0.0,1.0,-0.3276728391647339
1594.8666422516403,14,13.493212699890137,1,0.0,1.0,-0.3211430609226227
1594.8999755849736,14,13.509742736816406,1,0.0,1.0,-0.31654924154281616
1594.933308918307,14,13.523783683776855,1,0.0,1.0,-0.30542656779289246
1594.9666422516402,14,13.533855438232422,1,0.0,1.0,-0.28777411580085754
1594.9833089183069,14,13.536928176879883,1,0.0,1.0,-0.27906906604766846
1595.0166422516402,14,13.539088249206543,1,0.0,1.0,-0.26020729541778564
1595.0499755849735,14,13.537810325622559,1,0.0,1.0,-0.23989513516426086
1595.0833089183068,14,13.5349702835083,1,0.0,1.0,-0.22224271297454834
1595.11664225164,14,13.531856536865234,1,0.0,1.0,-0.20555731654167175
1595.1333089183067,14,13.530448913574219,1,0.0,1.0,-0.19926980137825012
1595.1833089183067,14,13.529134750366211,1,0.0,1.0,-0.1779886931180954
1595.1999755849733,14,13.529479026794434,1,0.0,1.0,-0.16952580213546753
1595.2333089183066,14,13.53039264678955,1,0.0,1.0,-0.1559828221797943
1595.26664225164,14,13.531319618225098,1,0.0,1.0,-0.13857170939445496
1595.2999755849733,14,13.532711029052734,1,0.0,1.0,-0.12140187621116638
1595.3333089183066,14,13.534658432006836,1,0.0,1.0,-0.10616698861122131
1595.3666422516399,14,13.536614418029785,1,0.0,1.0,-0.09697747230529785
1595.3999755849732,14,13.537017822265625,1,0.0,1.0,-0.09431673586368561
1595.4333089183065,14,13.536744117736816,1,0.0,1.0,-0.09431673586368561
1595.4499755849731,14,13.535093307495117,1,0.0,1.0,-0.09431673586368561
1595.4833089183064,14,13.53061580657959,1,0.0,1.0,-0.09431673586368561
1595.5166422516397,14,13.526040077209473,1,0.0,1.0,-0.09431673586368561
1595.549975584973,14,13.523488998413086,1,0.0,1.0,-0.09431673586368561
1595.5833089183063,14,13.523124694824219,1,0.0,1.0,-0.09431673586368561
1595.6166422516396,14,13.524042129516602,1,0.0,1.0,-0.09431673586368561
1595.649975584973,14,13.525883674621582,1,0.0,1.0,-0.09431673586368561
1595.6833089183062,14,13.527265548706055,1,0.0,1.0,-0.09431673586368561
1595.699975584973,14,13.527737617492676,1,0.0,1.0,-0.09431673586368561
1595.7499755849728,14,13.528839111328125,1,0.0,1.0,-0.09431673586368561
1595.7666422516395,14,13.528997421264648,1,0.0,1.0,-0.09431673586368561
1595.7999755849728,14,13.528130531311035,1,0.0,1.0,-0.09431673586368561
1595.833308918306,14,13.526707649230957,1,0.0,1.0,-0.09431673586368561
1595.8666422516394,14,13.525969505310059,1,0.0,1.0,-0.09165692329406738
1595.8999755849727,14,13.526288032531738,1,0.0,1.0,-0.08633645623922348
1595.933308918306,14,13.52647876739502,1,0.0,1.0,-0.08029112219810486
1595.9666422516393,14,13.525970458984375,1,0.0,1.0,-0.07061713188886642
1595.9999755849726,14,13.525589942932129,1,0.0,1.0,-0.0607009157538414
1596.033308918306,14,13.527334213256836,1,0.0,1.0,-0.0507865771651268
1596.0666422516392,14,13.530556678771973,1,0.0,1.0,-0.04183831810951233
1596.0833089183059,14,13.532033920288086,1,0.0,1.0,-0.03821059316396713
1596.1166422516392,14,13.533583641052246,1,0.0,1.0,-0.030471570789813995
1596.1499755849725,14,13.53337574005127,1,0.0,1.0,-0.024909773841500282
1596.1833089183058,14,13.531620025634766,1,0.0,1.0,-0.01983056217432022
1596.216642251639,14,13.529048919677734,1,0.0,1.0,-0.016444096341729164
1596.2499755849724,14,13.526900291442871,1,0.0,1.0,-0.01426876150071621
1596.2833089183057,14,13.526739120483398,1,0.0,1.0,-0.014026538468897343
1596.316642251639,14,13.529154777526855,1,0.0,1.0,-0.014026538468897343
